uid,speed,timestamp,minutesHour,minutesDay,distortedMinutes,morningrush,morningfall,morningrise,remainingday,weekday,holidayfr,holidaych,schoolfr,schoolch,humidity,pressure,rain3h,snow3h,temperature,weather
23-2-2017+217154,23,1490295138000,52,1192,27.23967694375247,false,NA,NA,622,thursday,false,false,true,true,58.0,1010.0,,,14.83,thunderstorm
23-2-2017+216890,40,1490298977000,56,1256,28.39013913315678,false,NA,NA,686,thursday,false,false,true,true,58.0,1010.0,,,14.83,thunderstorm
23-2-2017+217242,42,1490302781000,59,1319,29.478805945967352,false,NA,NA,749,thursday,false,false,true,true,76.0,1013.0,,,10.01,clearorclouds
23-2-2017+217416,42,1490306351000,59,1379,30.479501308256342,false,NA,NA,809,thursday,false,false,true,true,76.0,1013.0,,,10.01,clearorclouds
23-2-2017+217328,43,1490310211000,3,1443,21.142374511865974,false,NA,NA,873,thursday,false,false,true,true,76.0,1013.0,,,10.01,clearorclouds
24-2-2017+217801,45,1490330894000,48,348,10.099504938362077,false,102,NA,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+220569,44,1490332680000,18,378,8.48528137423857,false,72,NA,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+221183,29,1490334707000,51,411,6.244997998398398,true,39,NA,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+219207,31,1490336216000,16,436,3.7416573867739413,true,14,NA,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+221095,37,1490337349000,35,455,2.23606797749979,true,NA,5,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+221405,36,1490338306000,51,471,4.58257569495584,true,NA,21,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+217887,40,1490338974000,2,482,5.656854249492381,true,NA,32,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+221625,31,1490340167000,22,502,7.211102550927978,true,NA,52,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+218109,27,1490341055000,37,517,8.18535277187245,true,NA,67,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+221359,36,1490342085000,54,534,9.16515138991168,true,NA,84,NA,friday,false,false,true,true,81.0,1018.0,,,8.24,clearorclouds
24-2-2017+221269,36,1490342844000,7,547,9.848857801796104,true,NA,97,NA,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+221537,37,1490343826000,23,563,10.63014581273465,false,NA,113,NA,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+218063,40,1490344667000,37,577,11.269427669584644,false,NA,NA,7,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+218197,40,1490346027000,0,600,12.24744871391589,false,NA,NA,30,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+219293,42,1490347778000,29,629,13.379088160259652,false,NA,NA,59,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+218329,40,1490349539000,58,658,14.422205101855956,false,NA,NA,88,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+217973,45,1490351315000,28,688,15.427248620541512,false,NA,NA,118,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+218417,36,1490353168000,59,719,16.401219466856727,false,NA,NA,149,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+218283,40,1490354945000,29,749,17.291616465790582,false,NA,NA,179,friday,false,false,true,true,81.0,1019.0,,,8.99,clearorclouds
24-2-2017+218637,37,1490356806000,0,780,18.16590212458495,false,NA,NA,210,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+218725,34,1490358557000,29,809,18.947295321496416,false,NA,NA,239,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+218549,31,1490360407000,0,840,19.748417658131498,false,NA,NA,270,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+218989,40,1490362248000,30,870,20.493901531919196,false,NA,NA,300,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+218901,35,1490363906000,58,898,21.166010488516726,false,NA,NA,328,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+219381,37,1490365757000,29,929,21.88606862823929,false,NA,NA,359,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+218811,32,1490367797000,3,963,22.64950330581225,false,NA,NA,393,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+219469,33,1490369175000,26,986,23.15167380558045,false,NA,NA,416,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+219601,37,1490370214000,43,1003,23.515952032609693,false,NA,NA,433,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+219865,36,1490371098000,58,1018,23.83275057562597,false,NA,NA,448,friday,false,false,true,true,81.0,1020.0,,,12.02,clearorclouds
24-2-2017+220129,37,1490371975000,12,1032,24.124676163629637,false,NA,NA,462,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+219075,41,1490372968000,29,1049,24.474476501040833,false,NA,NA,479,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220307,40,1490373866000,44,1064,24.779023386727733,false,NA,NA,494,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220481,40,1490374697000,58,1078,25.059928172283335,false,NA,NA,508,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+219777,37,1490375547000,12,1092,25.337718918639855,false,NA,NA,522,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220041,43,1490376591000,29,1109,25.67099530598687,false,NA,NA,539,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220261,40,1490377435000,43,1123,25.942243542145693,false,NA,NA,553,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+219555,32,1490378271000,57,1137,26.210684844162312,false,NA,NA,567,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+219687,48,1490379256000,14,1154,26.5329983228432,false,NA,NA,584,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+219951,37,1490380139000,28,1168,26.795522013948524,false,NA,NA,598,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220657,37,1490381395000,49,1189,27.184554438136374,false,NA,NA,619,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220393,42,1490385291000,54,1254,28.35489375751565,false,NA,NA,684,friday,false,false,true,true,76.0,1020.0,,,13.02,clearorclouds
24-2-2017+220745,47,1490389196000,59,1319,29.478805945967352,false,NA,NA,749,friday,false,false,true,true,87.0,1022.0,,,10.04,clearorclouds
24-2-2017+220919,46,1490392739000,58,1378,30.463092423455635,false,NA,NA,808,friday,false,false,true,true,87.0,1022.0,,,10.04,clearorclouds
24-2-2017+220831,36,1490396656000,4,1444,21.118712081942874,false,NA,NA,874,friday,false,false,true,true,87.0,1022.0,,,10.04,clearorclouds
25-2-2017+142853,35,1490457365000,56,1016,23.790754506740637,false,NA,NA,446,saturday,false,false,true,true,66.0,1017.0,,,14.26,clearorclouds
25-2-2017+143027,29,1490460158000,42,1062,24.73863375370596,false,NA,NA,492,saturday,false,false,true,true,66.0,1017.0,,,11.78,rain
25-2-2017+143287,37,1490462836000,27,1107,25.632011235952593,false,NA,NA,537,saturday,false,false,true,true,66.0,1017.0,,,11.78,rain
25-2-2017+141766,42,1490465383000,9,1149,26.43860813280457,false,NA,NA,579,saturday,false,false,true,true,66.0,1017.0,,,11.78,rain
25-2-2017+141548,37,1490468205000,56,1196,27.313000567495326,false,NA,NA,626,saturday,false,false,true,true,66.0,1017.0,,,11.78,rain
25-2-2017+143113,40,1490471895000,58,1258,28.42534080710379,false,NA,NA,688,saturday,false,false,true,true,66.0,1017.0,,,11.78,rain
25-2-2017+141852,26,1490475723000,2,1322,29.5296461204668,false,NA,NA,752,saturday,false,false,true,true,66.0,1019.0,,,8.77,drizzle
25-2-2017+141634,40,1490479345000,2,1382,30.528675044947494,false,NA,NA,812,saturday,false,false,true,true,66.0,1019.0,,,8.77,drizzle
25-2-2017+141938,48,1490482942000,2,1442,21.166010488516726,false,NA,NA,872,saturday,false,false,true,true,66.0,1019.0,,,8.77,drizzle
26-2-2017+107169,50,1490507402000,50,470,4.47213595499958,true,NA,20,NA,sunday,false,false,true,true,93.0,1020.0,,,6.27,clearorclouds
26-2-2017+106951,54,1490510833000,47,527,8.774964387392123,true,NA,77,NA,sunday,false,false,true,true,93.0,1020.0,,,6.27,clearorclouds
26-2-2017+107431,48,1490514512000,48,588,11.74734012447073,false,NA,NA,18,sunday,false,false,true,true,93.0,1020.0,,,6.27,clearorclouds
26-2-2017+107255,45,1490518171000,49,649,14.106735979665885,false,NA,NA,79,sunday,false,false,true,true,75.0,1021.0,,,7.74,rain
26-2-2017+107037,42,1490521983000,53,713,16.217274740226856,false,NA,NA,143,sunday,false,false,true,true,75.0,1021.0,,,7.74,rain
26-2-2017+107517,48,1490525411000,50,770,17.88854381999832,false,NA,NA,200,sunday,false,false,true,true,75.0,1021.0,,,7.74,rain
26-2-2017+107341,45,1490529111000,51,831,19.519221295943137,false,NA,NA,261,sunday,false,false,true,true,75.0,1021.0,,,7.74,rain
26-2-2017+107123,50,1490532437000,47,887,20.904544960366874,false,NA,NA,317,sunday,false,false,true,true,50.0,1021.0,,,12.5,clearorclouds
26-2-2017+107607,48,1490535874000,44,944,22.22611077089287,false,NA,NA,374,sunday,false,false,true,true,50.0,1021.0,,,12.5,clearorclouds
26-2-2017+107911,45,1490539536000,45,1005,23.558437978779494,false,NA,NA,435,sunday,false,false,true,true,50.0,1021.0,,,12.5,clearorclouds
26-2-2017+107999,42,1490543161000,46,1066,24.819347291981714,false,NA,NA,496,sunday,false,false,true,true,50.0,1021.0,,,12.5,clearorclouds
26-2-2017+107693,37,1490546933000,48,1128,26.038433132583073,false,NA,NA,558,sunday,false,false,true,true,50.0,1020.0,,,13.25,clearorclouds
26-2-2017+108087,42,1490550714000,51,1191,27.2213151776324,false,NA,NA,621,sunday,false,false,true,true,50.0,1020.0,,,13.25,clearorclouds
26-2-2017+107779,39,1490554473000,54,1254,28.35489375751565,false,NA,NA,684,sunday,false,false,true,true,50.0,1020.0,,,13.25,clearorclouds
26-2-2017+108175,37,1490558255000,57,1317,29.444863728670914,false,NA,NA,747,sunday,false,false,true,true,50.0,1020.0,,,13.25,clearorclouds
26-2-2017+108349,42,1490561996000,59,1379,30.479501308256342,false,NA,NA,809,sunday,false,false,true,true,75.0,1020.0,,,8.76,clearorclouds
26-2-2017+108261,42,1490565675000,1,1441,21.18962010041709,false,NA,NA,871,sunday,false,false,true,true,75.0,1020.0,,,8.76,clearorclouds
26-2-2017+108435,42,1490569297000,1,1501,19.72308292331602,false,NA,NA,931,sunday,false,false,true,true,75.0,1020.0,,,8.76,clearorclouds
27-2-2017+217680,28,1490590354000,52,412,6.164414002968976,true,38,NA,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+215704,29,1490591847000,17,437,3.605551275463989,true,13,NA,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+217592,27,1490592945000,35,455,2.23606797749979,true,NA,5,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+217902,25,1490593933000,52,472,4.69041575982343,true,NA,22,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+214384,21,1490595103000,11,491,6.4031242374328485,true,NA,41,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+218122,21,1490595951000,25,505,7.416198487095663,true,NA,55,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+214606,21,1490596953000,42,522,8.48528137423857,true,NA,72,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+217856,24,1490597656000,54,534,9.16515138991168,true,NA,84,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+217766,43,1490598652000,10,550,10.0,false,NA,100,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+218034,32,1490599442000,24,564,10.677078252031311,false,NA,114,NA,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+214560,45,1490600417000,40,580,11.40175425099138,false,NA,NA,10,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+214694,42,1490601557000,59,599,12.206555615733702,false,NA,NA,29,monday,false,false,true,true,100.0,1020.0,,,2.24,clearorclouds
27-2-2017+215790,36,1490603447000,30,630,13.416407864998739,false,NA,NA,60,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+214826,36,1490605188000,59,659,14.45683229480096,false,NA,NA,89,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+214470,48,1490606845000,27,687,15.394804318340652,false,NA,NA,117,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+214914,34,1490608857000,0,720,16.431676725154983,false,NA,NA,150,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+214780,42,1490610557000,29,749,17.291616465790582,false,NA,NA,179,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+215134,41,1490612377000,59,779,18.138357147217054,false,NA,NA,209,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+215222,36,1490614158000,29,809,18.947295321496416,false,NA,NA,239,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+215046,37,1490615892000,58,838,19.697715603592208,false,NA,NA,268,monday,false,false,true,true,81.0,1022.0,,,7.47,clearorclouds
27-2-2017+215486,33,1490617763000,29,869,20.46948949045872,false,NA,NA,299,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+215398,28,1490619584000,59,899,21.18962010041709,false,NA,NA,329,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+215878,42,1490621447000,30,930,21.908902300206645,false,NA,NA,360,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+215308,37,1490623174000,59,959,22.561028345356956,false,NA,NA,389,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+215966,35,1490624803000,26,986,23.15167380558045,false,NA,NA,416,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+216098,37,1490625656000,40,1000,23.45207879911715,false,NA,NA,430,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+216362,35,1490626666000,57,1017,23.811761799581316,false,NA,NA,447,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+216626,35,1490627684000,14,1034,24.166091947189145,false,NA,NA,464,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+215572,33,1490628486000,28,1048,24.454038521274967,false,NA,NA,478,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+216804,36,1490629402000,43,1063,24.758836806279895,false,NA,NA,493,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+216978,37,1490630247000,57,1077,25.03996805109783,false,NA,NA,507,monday,false,false,true,true,58.0,1022.0,,,14.15,clearorclouds
27-2-2017+216274,40,1490631134000,12,1092,25.337718918639855,false,NA,NA,522,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+216538,37,1490632032000,27,1107,25.632011235952593,false,NA,NA,537,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+216758,45,1490632994000,43,1123,25.942243542145693,false,NA,NA,553,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+216052,38,1490633984000,59,1139,26.248809496813376,false,NA,NA,569,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+216184,34,1490634856000,14,1154,26.5329983228432,false,NA,NA,584,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+216448,37,1490635706000,28,1168,26.795522013948524,false,NA,NA,598,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+217154,44,1490636902000,48,1188,27.16615541441225,false,NA,NA,618,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+216890,39,1490640842000,54,1254,28.35489375751565,false,NA,NA,684,monday,false,false,true,true,42.0,1020.0,,,16.76,clearorclouds
27-2-2017+217416,40,1490648326000,58,1378,30.463092423455635,false,NA,NA,808,monday,false,false,true,true,58.0,1022.0,,,10.95,clearorclouds
27-2-2017+217502,32,1490655686000,1,1501,19.72308292331602,false,NA,NA,931,monday,false,false,true,true,58.0,1022.0,,,10.95,clearorclouds
28-2-2017+214914,42,1490695374000,2,722,16.492422502470642,false,NA,NA,152,tuesday,false,false,true,true,66.0,1025.0,,,10.71,clearorclouds
28-2-2017+214780,40,1490696938000,28,748,17.26267650163207,false,NA,NA,178,tuesday,false,false,true,true,66.0,1025.0,,,10.71,clearorclouds
28-2-2017+215134,37,1490698750000,59,779,18.138357147217054,false,NA,NA,209,tuesday,false,false,true,true,66.0,1025.0,,,10.71,clearorclouds
28-2-2017+215222,38,1490700745000,32,812,19.026297590440446,false,NA,NA,242,tuesday,false,false,true,true,66.0,1025.0,,,10.71,clearorclouds
28-2-2017+215046,34,1490702430000,0,840,19.748417658131498,false,NA,NA,270,tuesday,false,false,true,true,66.0,1025.0,,,10.71,clearorclouds
28-2-2017+215486,36,1490704098000,28,868,20.445048300260872,false,NA,NA,298,tuesday,false,false,true,true,66.0,1025.0,,,10.71,clearorclouds
28-2-2017+215398,29,1490705961000,59,899,21.18962010041709,false,NA,NA,329,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+215878,28,1490707887000,31,931,21.93171219946131,false,NA,NA,361,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+215308,38,1490709538000,58,958,22.538855339169288,false,NA,NA,388,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+215966,41,1490711172000,26,986,23.15167380558045,false,NA,NA,416,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216098,40,1490712046000,40,1000,23.45207879911715,false,NA,NA,430,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216362,40,1490713104000,58,1018,23.83275057562597,false,NA,NA,448,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216626,38,1490713942000,12,1032,24.124676163629637,false,NA,NA,462,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216804,42,1490715780000,43,1063,24.758836806279895,false,NA,NA,493,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216978,35,1490716731000,58,1078,25.059928172283335,false,NA,NA,508,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+215572,45,1490714800000,26,1046,24.413111231467404,false,NA,NA,476,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216274,36,1490717731000,15,1095,25.39685019840059,false,NA,NA,525,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216538,39,1490718471000,27,1107,25.632011235952593,false,NA,NA,537,tuesday,false,false,true,true,34.0,1025.0,,,17.44,clearorclouds
28-2-2017+216758,31,1490719438000,43,1123,25.942243542145693,false,NA,NA,553,tuesday,false,false,true,true,37.0,1024.0,,,20.1,clearorclouds
28-2-2017+216052,34,1490720364000,59,1139,26.248809496813376,false,NA,NA,569,tuesday,false,false,true,true,37.0,1024.0,,,20.1,clearorclouds
28-2-2017+216184,45,1490721171000,12,1152,26.49528259898354,false,NA,NA,582,tuesday,false,false,true,true,37.0,1024.0,,,20.1,clearorclouds
28-2-2017+216448,35,1490722128000,28,1168,26.795522013948524,false,NA,NA,598,tuesday,false,false,true,true,37.0,1024.0,,,20.1,clearorclouds
